app_id,application_date,applicant_age,annual_income,employment_length_raw,home_ownership,verification_status,loan_amount,term_months,interest_rate,purpose,grade,sub_grade,fico_score_proxy,open_credit_lines,total_credit_lines,revolving_balance,revolving_utilization_raw,delinq_2yrs,months_since_last_delinq,inquiries_last_6mo,public_records,monthly_debt_payments,loan_status
APP200147,07/25/2021,36,40900.0,10+ years,MORTGAGE,Not Verified,1000.0,60,11.23,major_purchase,B,B3,647.0,11,16.0,17638.54,19.8%,0,,0,0,1255.4,Fully Paid
APP200148,04/08/2024,34,77300.0,6 years,MORTGAGE ,Not Verified,18000.0,60,10.97,small_business,B,B4,667.0,15,21.0,20032.1,0.878,0,,0,0,1960.98,Fully Paid
APP200149,2022-12-03,52,86400.0,2 years,Rent,Not Verified,14500.0,36,10.29,car,B,B5,690.0,7,11.0,1952.05,,1,3.0,0,0,1123.11,Fully Paid
APP200150,2024-03-13,38,34000.0,2 years, MORTGAGE,Source Verified,23600.0,36,10.85,debt_consolidation,B,B2,676.0,10,13.0,1246.14,0.191,0,,0,1,196.34,Current
APP200151,07/04/2022,64,55900.0,4 years,Mortgage,Verified,11800.0,36,17.52,credit_card,D,D2,638.0,9,13.0,1047.78,0.47,1,,1,0,616.48,Charged Off
APP200152,2023-08-25,37,55500.0,10+ years,RENT ,Not Verified,1200.0,36,15.91,other,D,D1,712.0,9,17.0,4256.45,0.318,0,,1,0,1277.04,Fully Paid
APP200153,2024-01-09,49,44700.0,6 years,RENT,Not Verified,16900.0,60,10.18,debt_consolidation,B,B3,662.0,10,12.0,38255.32,0.387,1,24.0,1,0,224.42,Current
APP200154,2023-03-31,50,56700.0,< 1 year,MORTGAGE,Source Verified,13100.0,36,11.69,major_purchase,B,B5,678.0,5,14.0,6304.66,58.3,1,55.0,0,1,1327.82,Current
APP200155,2022-04-22,46,72100.0,,rent,Not Verified,15500.0,60,9.64,major_purchase,A,A5,671.0,8,9.0,18045.99,31.8,0,,1,0,406.23,Fully Paid
APP200156,2023-03-03,35,193000.0,4 years,MORTGAGE,Not Verified,1000.0,36,18.83,home_improvement,D,D4,716.0,6,10.0,9372.24,57.3%,1,,0,1,3040.37,Fully Paid
APP200157,10/25/2021,43,43600.0,10+ years,RENT,Not Verified,18200.0,36,14.48,debt_consolidation,C,C1,681.0,8,11.0,8020.25,63.0,0,,1,1,444.7,Fully Paid
APP200158,2023-03-12,58,24200.0,5 years,MORTGAGE,Not Verified,1000.0,36,9.95,home_improvement,B,B3,664.0,8,12.0,10646.29,62.9,0,,0,0,365.83,Fully Paid
APP200159,2021-10-14,29,63000.0,8 years,Rent,Verified,1000.0,36,11.36,debt_consolidation,B,B4,731.0,11,15.0,3132.51,78.3,0,,1,0,1590.43,Fully Paid
APP200160,2022-09-27,24,47000.0,n/a,own,Verified,22300.0,36,10.76,credit_card,B,B4,720.0,9,14.0,1989.94,39.7,0,,0,0,1392.01,Fully Paid
APP200161,03/14/2022,47,61900.0,7 years,Mortgage,Verified,6300.0,36,9.94,debt_consolidation,B,B2,714.0,6,12.0,3314.59,11.2,1,,2,0,638.94,Fully Paid
APP200162,2022-07-09,34,79600.0,2 years,Mortgage,Not Verified,12800.0,36,10.31,debt_consolidation,B,B1,695.0,6,10.0,21843.7,79.7,0,,1,0,1987.62,Current
APP200163,08/30/2023,48,39000.0,10+ years,MORTGAGE,Source Verified,7900.0,36,26.78,small_business,G,G1,614.0,12,16.0,4619.22,36.7,2,,1,0,559.28,Fully Paid
APP200164,08/23/2021,40,38500.0,5 years,mortgage,Source Verified,15500.0,36,15.96,other,C,C4,682.0,9,13.0,396.33,,0,,0,0,173.26,Fully Paid
APP200165,2022-08-12,46,41500.0,10+ years, MORTGAGE,Source Verified,2100.0,60,13.93,debt_consolidation,B,B1,637.0,8,11.0,23934.94,97.7,0,10.0,0,0,228.97,Fully Paid
APP200166,01/15/2021,52,75000.0,8 years,RENT,Verified,2600.0,36,10.62,credit_card,B,B5,,7,11.0,17981.76,35.2,1,,0,0,1132.97,Current
APP200167,2024-12-02,45,75100.0,8 years,OWN,Source Verified,19900.0,36,15.45,small_business,C,C3,591.0,12,14.0,717.13,41.6,0,,0,0,423.58,Fully Paid
APP200168,2021-12-24,22,59800.0,n/a,Rent,Source Verified,22700.0,36,11.99,moving,C,C3,632.0,10,12.0,2368.16,21.3,2,,1,1,572.0,Current
APP200169,2024-10-29,30,56200.0,5 years,RENT,Source Verified,5600.0,36,15.13,debt_consolidation,B,B4,652.0,3,12.0,25826.63,53.9,0,61.0,0,1,635.11,Fully Paid
APP200170,2024-06-19,21,37900.0,2 years,RENT,Source Verified,25900.0,60,15.97,car,C,C3,692.0,11,17.0,9823.88,94.7,0,,0,0,364.37,Fully Paid
APP200171,2023-05-09,40,51700.0,10+ years,OTHER,Verified,15900.0,36,21.56,small_business,D,D5,673.0,8,13.0,2788.3,80.2,0,,2,0,803.94,Fully Paid
APP200172,11/13/2021,33,90700.0,4 years,MORTGAGE,Verified,9600.0,36,21.66,home_improvement,E,E2,664.0,15,17.0,1187.66,31.4%,0,,1,0,886.01,Fully Paid
APP200173,2024-01-09,34,88100.0,10+ years,OTHER ,Verified,38700.0,60,16.2,credit_card,C,C4,648.0,10,10.0,1164.29,14.8,0,5.0,3,0,2117.06,Fully Paid
APP200174,2021-03-14,28,48700.0,< 1 year,rent,Verified,6800.0,36,16.84,car,D,D1,664.0,3,5.0,677.98,N/A,0,24.0,1,0,566.89,Fully Paid
APP200175,05/22/2021,21,65600.0,8 years,Rent,Not Verified,21600.0,60,12.26,major_purchase,B,B4,720.0,15,20.0,720.42,59.8,0,,1,0,1270.35,Fully Paid
APP200176,2022-01-21,42,53600.0,10+ years,OWN ,Verified,21200.0,36,27.49,car,G,G2,638.0,6,13.0,1469.69,38.4%,0,,2,0,932.99,Charged Off
APP200177,2021-12-20,41,64000.0,5 years,own,Not Verified,16400.0,36,10.92,debt_consolidation,B,B2,668.0,9,10.0,39734.67,37.8%,2,,2,0,1079.31,Current
APP200178,2022-04-23,59,56500.0,5 years,RENT,Verified,26100.0,36,14.64,home_improvement,B,B5,705.0,14,19.0,3339.7,7.1,1,,0,0,1317.58,Fully Paid
APP200179,2024-05-15,28,64300.0,3 years,Rent,Not Verified,24600.0,36,11.07,home_improvement,A,A5,563.0,7,13.0,7047.16,95.0,0,,0,0,716.86,Current
APP200180,2023-11-15,21,47600.0,< 1 year,mortgage,Source Verified,22500.0,36,12.43,debt_consolidation,C,C3,702.0,11,19.0,1593.96,65.4,0,66.0,0,0,1164.73,Current
APP200181,2024-08-29,31,96000.0,< 1 year,MORTGAGE ,Not Verified,20800.0,36,9.47,medical,A,A2,640.0,5,6.0,4056.52,36.4,1,,0,0,2343.17,Fully Paid
APP200182,2022-09-06,48,54600.0,1 year,MORTGAGE,Verified,15000.0,60,23.34,medical,F,F2,647.0,11,14.0,1310.78,61.3,0,,1,1,688.7,Fully Paid
APP200183,2022-06-30,21,19500.0,2 years,mortgage,Source Verified,7500.0,36,18.88,major_purchase,E,E2,598.0,9,14.0,15362.54,0.974,2,,2,0,672.18,Late (31-120 days)
APP200184,02/04/2024,40,46500.0,2 years,MORTGAGE ,Not Verified,8300.0,36,15.82,debt_consolidation,C,C5,606.0,14,16.0,688.13,44.8%,2,8.0,0,0,504.56,Current
APP200185,2023-01-12,42,28400.0,< 1 year,MORTGAGE,Verified,12500.0,36,15.26,debt_consolidation,D,D2,732.0,14,17.0,10216.83,91.3,1,46.0,0,0,665.18,Fully Paid
APP200186,2021-05-01,27,90900.0,2 years,MORTGAGE,Not Verified,10500.0,36,12.81,debt_consolidation,C,C2,658.0,7,12.0,3175.57,,1,,2,0,1542.06,Fully Paid
APP200187,11/28/2021,21,99100.0,< 1 year,MORTGAGE,Verified,16100.0,36,15.52,debt_consolidation,C,C1,651.0,4,8.0,16169.41,70.2%,0,,1,0,2705.26,Fully Paid
APP200188,2024-03-31,48,70600.0,5 years,OWN,Not Verified,20700.0,60,26.2,medical,G,G3,689.0,5,9.0,5195.64,59.8,1,26.0,2,0,1167.45,Fully Paid
APP200189,2022-01-08,42,,10+ years,MORTGAGE,Verified,30600.0,36,14.62,debt_consolidation,C,C4,703.0,10,11.0,18974.56,0.551,2,,1,0,1844.75,Current
APP200190,2024-04-28,58,34300.0,5 years,RENT ,Not Verified,13600.0,60,15.67,home_improvement,C,C4,647.0,12,17.0,3680.87,47.1,1,,0,0,714.9,Fully Paid
APP200191,2022-06-12,38,48500.0,< 1 year,OWN ,Not Verified,10500.0,60,14.91,debt_consolidation,C,C5,674.0,10,14.0,974.97,N/A,1,15.0,1,0,851.31,Current
APP200192,06/17/2022,30,,3 years,MORTGAGE,Not Verified,1000.0,36,10.5,major_purchase,B,B2,689.0,9,11.0,11588.33,14.5%,0,,1,0,1248.25,Fully Paid
APP200193,2022-04-12,28,36000.0,2 years,mortgage,Not Verified,12900.0,36,13.5,debt_consolidation,C,C1,661.0,2,7.0,6370.18,61.1%,0,,0,1,653.98,Charged Off
APP200194,2021-10-03,51,52000.0,10+ years,RENT,Not Verified,8700.0,60,26.43,debt_consolidation,F,F5,668.0,10,12.0,5251.25,40.4,1,,1,0,967.91,Fully Paid
APP200195,2022-04-01,35,41000.0,9 years,OWN,Source Verified,21200.0,60,19.68,vacation,E,E1,628.0,8,13.0,2296.46,22.7%,0,,1,0,503.23,Fully Paid
APP200196,2022-11-25,47,91000.0,10+ years,MORTGAGE,Verified,16200.0,60,9.17,major_purchase,B,B3,739.0,12,15.0,1018.91,35.7%,1,,0,0,946.58,Current
APP200197,01/08/2021,37,26200.0,n/a,rent,Source Verified,11500.0,60,9.52,credit_card,B,B1,709.0,6,10.0,1414.5,83.2,1,,1,1,365.48,Fully Paid
APP200198,09/18/2023,38,54500.0,10+ years,own,Verified,6500.0,36,15.34,debt_consolidation,C,C3,721.0,6,9.0,19.51,46.6,0,,2,0,1248.56,Fully Paid
APP200199,05/11/2024,37,44800.0,< 1 year,RENT ,Source Verified,26300.0,60,16.59,debt_consolidation,D,D1,646.0,13,18.0,4401.22,42.9%,0,,0,0,1010.78,Current
APP200200,02/25/2021,21,45800.0,10+ years,OWN ,Verified,23400.0,36,15.44,debt_consolidation,C,C1,631.0,5,8.0,9958.63,117.7%,1,,3,0,398.05,Fully Paid
APP200201,2024-10-03,50,85700.0,n/a,own,Verified,12100.0,36,14.67,debt_consolidation,C,C4,604.0,7,12.0,4729.44,0.331,0,,3,0,990.5,Fully Paid
APP200202,2021-07-02,53,80400.0,5 years,Mortgage,Source Verified,25400.0,36,7.56,car,A,A4,715.0,16,18.0,4885.26,1.128,0,,3,0,650.98,Fully Paid
APP200203,2021-03-07,44,51400.0,6 years,RENT,Not Verified,11000.0,36,8.06,vacation,A,A5,722.0,8,12.0,7083.03,31.8%,0,,0,0,755.97,Fully Paid
APP200204,2024-01-12,53,67100.0,5 years,Mortgage,Source Verified,15400.0,36,16.96,car,D,D1,686.0,16,20.0,19806.11,0.291,1,,3,1,1204.69,Fully Paid
APP200205,02/15/2024,49,66600.0,< 1 year,MORTGAGE ,Not Verified,12900.0,60,7.72,debt_consolidation,B,B1,690.0,8,10.0,5149.81,43.7,0,,1,0,2164.33,Current
APP200206,2023-11-28,21,46400.0,8 years, RENT,Verified,26100.0,60,16.65,debt_consolidation,D,D3,679.0,10,11.0,1740.09,26.6,0,,2,0,310.07,Current
APP200207,10/09/2022,58,143600.0,1 year, OWN,Source Verified,14300.0,60,23.15,other,F,F1,641.0,8,10.0,4622.89,61.4,1,,1,0,3861.13,Fully Paid
APP200208,12/29/2022,21,51000.0,10+ years,RENT,Source Verified,14700.0,36,11.25,small_business,C,C1,636.0,10,14.0,1155.14,62.2%,2,66.0,0,0,1212.88,Fully Paid
APP200209,2024-04-01,21,44700.0,10+ years,RENT ,Source Verified,11200.0,60,13.09,vacation,C,C1,707.0,12,13.0,460.01,40.8%,0,,2,0,536.27,Fully Paid
APP200210,2023-11-30,53,53600.0,< 1 year,RENT ,Source Verified,15300.0,36,13.26,credit_card,C,C2,711.0,10,12.0,908.39,81.9,1,,2,0,227.97,Fully Paid
APP200211,03/22/2021,43,48100.0,6 years,MORTGAGE,Verified,2300.0,36,12.02,debt_consolidation,B,B1,639.0,4,6.0,7478.7,34.1,1,,2,0,577.05,Current
APP200212,2022-03-09,21,42000.0,10+ years,RENT,Not Verified,27700.0,36,13.62,other,B,B4,687.0,6,10.0,36109.52,0.207,1,42.0,0,0,320.23,Charged Off
APP200213,05/31/2022,41,64200.0,6 years,Mortgage,Source Verified,22800.0,60,11.58,car,C,C1,753.0,11,15.0,16423.14,40.0%,1,,3,0,922.01,Current
APP200214,2024-02-24,31,28000.0,8 years,RENT,Not Verified,8300.0,36,13.99,credit_card,C,C3,650.0,11,17.0,4536.62,38.3,0,,1,0,612.07,Fully Paid
APP200215,07/05/2023,29,57300.0,< 1 year,Own,Not Verified,32800.0,60,12.52,debt_consolidation,C,C2,700.0,10,12.0,16808.93,45.6%,2,,1,0,715.94,Fully Paid
APP200216,2023-10-21,44,80200.0,< 1 year, MORTGAGE,Verified,7700.0,36,13.47,debt_consolidation,C,C2,676.0,6,12.0,4799.57,0.112,1,,1,0,1912.95,Current
APP200217,2022-10-24,28,27100.0,10+ years,OTHER,Not Verified,30000.0,36,18.87,debt_consolidation,E,E2,616.0,12,15.0,10373.92,53.7,1,28.0,4,0,103.76,Fully Paid
APP200218,2022-04-26,48,89100.0,10+ years,OWN,Verified,13700.0,36,11.98,other,C,C5,683.0,7,9.0,2586.22,62.0,1,,0,0,1887.26,Fully Paid
APP200219,2021-09-09,44,66300.0,< 1 year, RENT,Source Verified,1000.0,60,17.56,debt_consolidation,D,D4,648.0,10,17.0,33558.23,94.5,0,,2,0,1574.36,Charged Off
APP200220,2024-06-12,29,71700.0,4 years, OWN,Not Verified,14700.0,36,13.77,medical,B,B4,641.0,12,15.0,8086.4,105.9%,0,,1,0,749.6,Current
APP200221,2024-03-27,29,57600.0,6 years,OWN,Verified,13200.0,36,11.93,vacation,B,B1,674.0,12,,123.9,13.7,1,59.0,0,0,1450.66,Current
APP200222,08/19/2021,43,61800.0,4 years,RENT,Verified,18000.0,60,17.07,credit_card,C,C5,624.0,13,17.0,1442.52,54.4%,0,25.0,0,0,1690.47,Fully Paid
APP200223,2024-09-14,45,71500.0,10+ years,MORTGAGE,Source Verified,12700.0,60,12.43,debt_consolidation,C,C1,685.0,10,16.0,7085.4,,1,,0,0,1598.55,Fully Paid
APP200224,2024-09-15,46,27600.0,1 year,mortgage,Source Verified,22700.0,36,24.69,debt_consolidation,E,E5,616.0,6,8.0,53723.75,0.929,1,,0,0,502.12,Fully Paid
APP200225,2022-04-10,30,94700.0,3 years,RENT,Source Verified,1200.0,36,13.82,debt_consolidation,C,C3,705.0,11,16.0,6657.61,N/A,1,1.0,1,0,1574.8,Fully Paid
APP200226,2022-10-28,43,60100.0,10+ years,RENT,Not Verified,24600.0,36,9.75,credit_card,A,A3,728.0,7,10.0,1028.18,59.3,0,3.0,0,0,787.98,Fully Paid
APP200227,2022-12-07,41,29200.0,4 years,Rent,Verified,10300.0,36,13.5,moving,C,C2,711.0,14,17.0,246.61,55.0,1,,1,0,703.77,Fully Paid
APP200228,2022-03-21,34,106800.0,7 years,MORTGAGE,Verified,21000.0,36,9.04,credit_card,B,B5,689.0,9,12.0,6477.25,27.8,1,,0,1,2514.79,Fully Paid
APP200229,11/27/2024,39,51800.0,10+ years,MORTGAGE,Not Verified,12100.0,36,18.14,moving,D,D4,643.0,10,11.0,7017.81,46.9%,1,,1,0,487.41,Fully Paid
APP200230,08/28/2022,36,42200.0,9 years,rent,Verified,10400.0,36,21.83,medical,E,E5,668.0,9,14.0,8595.72,101.7,2,,3,0,1131.64,Charged Off
APP200231,2023-09-14,23,46100.0,2 years,MORTGAGE ,Not Verified,23900.0,36,12.91,major_purchase,C,C3,688.0,14,20.0,1474.65,0.617,0,,1,0,565.02,Fully Paid
APP200232,10/19/2024,32,45000.0,10+ years,MORTGAGE,Not Verified,23600.0,36,12.14,credit_card,B,B3,658.0,11,14.0,272.7,64.4%,0,,0,0,496.16,Fully Paid
APP200233,10/23/2024,58,61000.0,8 years,MORTGAGE,Not Verified,1900.0,36,13.52,credit_card,B,B5,616.0,9,14.0,6315.89,0.834,1,,0,0,382.44,Current
APP200234,2024-08-24,55,95300.0,6 years,RENT,Verified,12100.0,36,17.0,home_improvement,D,D3,651.0,5,6.0,12401.95,29.2%,1,,1,0,1455.15,Current
APP200235,2023-07-26,30,35900.0,< 1 year,OWN,Verified,13200.0,36,8.61,vacation,B,B1,659.0,10,14.0,1009.14,46.9%,0,,2,0,665.66,Fully Paid
APP200236,08/05/2024,21,57500.0,3 years,OWN ,Not Verified,15800.0,36,16.79,major_purchase,D,D2,682.0,12,17.0,9412.29,53.1,0,,0,0,1520.39,Fully Paid
APP200237,11/14/2022,44,92400.0,7 years,OWN,Verified,14600.0,36,11.92,debt_consolidation,B,B4,699.0,9,15.0,13508.51,57.8,0,,2,0,1268.94,Fully Paid
APP200238,2024-01-04,43,33100.0,3 years,rent,Source Verified,17800.0,36,10.46,small_business,B,B5,649.0,7,16.0,59.74,,1,,0,0,338.48,Fully Paid
APP200239,2022-12-08,38,27000.0,4 years,OWN,Verified,11200.0,36,16.41,debt_consolidation,C,C1,637.0,10,16.0,15552.69,84.8%,0,41.0,0,0,417.11,Charged Off
APP200240,2023-07-26,40,85800.0,10+ years,OWN,Source Verified,4100.0,36,8.65,debt_consolidation,B,B3,736.0,6,8.0,9136.58,81.6,1,,1,0,1537.55,Current
APP200241,2022-08-30,45,58300.0,< 1 year,MORTGAGE,Not Verified,18400.0,60,18.44,home_improvement,D,D5,699.0,12,19.0,5493.0,48.2,1,,0,0,1104.82,Charged Off
APP200242,2023-03-19,25,77700.0,1 year, MORTGAGE,Source Verified,20700.0,36,13.88,debt_consolidation,C,C1,680.0,13,16.0,2199.22,N/A,0,,0,0,1946.63,Fully Paid
APP200243,2023-03-05,40,70700.0,4 years,RENT,Source Verified,17200.0,36,14.84,home_improvement,D,D1,639.0,7,10.0,7537.82,49.2,1,61.0,0,0,577.15,Charged Off
APP200244,2022-05-10,21,69500.0,5 years,RENT,Not Verified,2100.0,36,14.59,debt_consolidation,C,C1,721.0,7,12.0,3088.17,22.0,1,,1,0,659.35,Fully Paid
APP200245,08/29/2021,21,42700.0,9 years,RENT,Verified,31800.0,36,15.12,home_improvement,C,C3,669.0,7,9.0,1560.59,N/A,1,,2,0,1292.96,Fully Paid
APP200246,2023-10-01,35,75900.0,6 years,mortgage,Verified,5800.0,36,14.51,medical,C,C2,714.0,13,20.0,25945.35,81.9%,2,56.0,2,0,1537.74,Fully Paid
APP200247,2022-06-25,40,30200.0,2 years,RENT,Not Verified,10200.0,60,15.0,car,B,B4,705.0,5,9.0,38.82,28.8%,0,,1,0,727.23,Fully Paid
APP200248,2021-06-20,41,48100.0,7 years,RENT,Verified,20700.0,60,8.73,debt_consolidation,B,B2,668.0,10,12.0,10691.66,58.6,0,,0,0,142.61,Fully Paid
APP200249,2023-04-05,47,67500.0,< 1 year,MORTGAGE,Source Verified,12500.0,60,17.58,other,D,D2,675.0,12,20.0,2676.42,35.9,2,,2,0,739.52,Fully Paid
APP200250,08/18/2024,57,36800.0,10+ years,rent,Source Verified,26500.0,60,12.45,home_improvement,B,B3,686.0,10,16.0,1966.98,31.4,0,,3,0,455.94,Fully Paid
APP200251,2024-09-07,38,34400.0,< 1 year,MORTGAGE,Source Verified,24700.0,36,15.63,home_improvement,D,D1,621.0,4,5.0,10577.59,N/A,3,,0,0,780.67,Current
APP200252,2023-08-07,36,122100.0,10+ years,RENT,Verified,14600.0,36,16.56,debt_consolidation,C,C3,694.0,6,9.0,9899.47,56.3,2,,1,0,1485.47,Fully Paid
APP200253,2022-04-21,37,,10+ years,MORTGAGE ,Source Verified,26800.0,36,11.36,home_improvement,B,B3,646.0,10,13.0,6758.99,55.2%,1,,0,0,1045.92,Fully Paid
APP200254,2024-06-13,37,35300.0,4 years, RENT,Verified,14300.0,36,16.15,medical,D,D4,651.0,8,11.0,8148.36,45.2,1,,1,0,253.75,Charged Off
APP200255,2023-12-28,41,71500.0,10+ years,OWN,Verified,23800.0,36,11.07,other,B,B1,676.0,8,12.0,2896.69,,1,50.0,1,0,2181.97,Current
APP200256,2022-09-21,35,36600.0,2 years,RENT ,Not Verified,18000.0,60,18.29,vacation,D,D5,706.0,11,12.0,7407.99,,0,,1,0,389.99,Current
APP200257,2021-08-21,42,44400.0,2 years,RENT,Not Verified,9800.0,60,22.15,car,E,E5,676.0,13,15.0,655.67,28.7,1,,1,0,925.02,Fully Paid
APP200258,2024-01-14,30,117000.0,10+ years,RENT,Source Verified,10400.0,36,7.58,debt_consolidation,A,A1,687.0,9,9.0,1212.66,N/A,0,56.0,1,0,893.56,Fully Paid
APP200259,2022-09-27,47,,5 years,mortgage,Source Verified,2500.0,60,15.01,debt_consolidation,C,C4,630.0,8,14.0,1403.86,62.2,1,49.0,0,0,1379.98,Fully Paid
APP200260,10/19/2022,44,50000.0,9 years,mortgage,Not Verified,9900.0,36,12.35,small_business,B,B4,657.0,10,16.0,299.18,N/A,2,,2,0,1493.12,Fully Paid
APP200261,02/28/2023,42,49500.0,10+ years,Rent,Not Verified,11000.0,36,16.84,credit_card,D,D3,719.0,12,14.0,13321.07,,0,56.0,0,0,1307.33,Fully Paid
APP200262,2023-07-14,48,53400.0,n/a,RENT,Not Verified,1000.0,60,8.06,other,A,A5,767.0,7,14.0,10104.36,12.5,1,,2,0,850.9,Current
APP200263,2021-06-16,44,53500.0,9 years,RENT,Source Verified,23400.0,36,12.54,debt_consolidation,B,B4,735.0,10,14.0,14113.6,93.8,0,,1,0,846.82,Current
APP200264,2024-08-23,36,71500.0,10+ years,OWN,Source Verified,17900.0,36,13.22,credit_card,C,C4,685.0,12,22.0,948.92,76.5,1,,1,0,1193.94,Fully Paid
APP200265,11/18/2021,46,85400.0,10+ years,RENT,Not Verified,7000.0,36,10.21,moving,A,A3,746.0,7,15.0,24706.59,48.3,0,,1,0,1302.91,Fully Paid
APP200266,2021-07-02,26,72400.0,n/a,RENT,Verified,4200.0,36,14.74,credit_card,C,C3,614.0,10,17.0,5260.89,49.9%,2,,1,0,1651.49,Current
APP200267,12/21/2023,49,122400.0,3 years,mortgage,Source Verified,35700.0,60,16.22,debt_consolidation,C,C5,703.0,5,12.0,18951.33,30.6,0,,2,0,3261.91,Fully Paid
APP200268,2022-04-09,45,35500.0,10+ years,RENT,Not Verified,12800.0,36,18.57,small_business,D,D4,625.0,15,19.0,847.39,12.3%,1,22.0,1,0,601.17,Fully Paid
APP200269,2024-09-02,39,40800.0,2 years,mortgage,Verified,28000.0,60,10.16,debt_consolidation,A,A4,660.0,3,7.0,4053.58,16.7,0,,0,0,1017.95,Fully Paid
APP200270,2021-05-16,35,31700.0,4 years,RENT,Source Verified,1700.0,36,12.57,car,C,C2,715.0,18,22.0,4829.02,,1,,1,0,472.52,Fully Paid
APP200271,2023-11-25,40,18300.0,10+ years,MORTGAGE,Not Verified,12100.0,60,14.6,medical,D,D3,639.0,14,18.0,5368.02,41.6,3,,1,0,537.87,Fully Paid
APP200272,2023-03-21,52,46900.0,2 years,Rent,Source Verified,15800.0,60,28.55,medical,G,G5,675.0,8,10.0,18632.88,91.6,1,,1,0,531.52,Fully Paid
APP200273,2021-05-05,32,81700.0,5 years,Rent,Not Verified,9900.0,60,24.26,major_purchase,F,F2,578.0,7,11.0,2600.74,33.5,1,,2,1,2113.58,Fully Paid
APP200274,2024-01-08,32,82800.0,8 years,RENT,Verified,13100.0,60,16.62,small_business,D,D2,630.0,7,9.0,14853.87,38.1,1,,0,0,914.16,Current
APP200275,2024-03-27,28,37000.0,10+ years,OWN,Not Verified,26700.0,60,10.31,small_business,A,A1,638.0,13,22.0,11688.1,57.7%,1,,0,0,876.28,Fully Paid
APP200276,2023-09-12,36,51600.0,3 years,own,Source Verified,19900.0,36,10.93,credit_card,B,B1,665.0,10,15.0,7561.93,N/A,0,70.0,1,0,959.05,Fully Paid
APP200277,07/05/2022,50,88300.0,3 years,RENT,Not Verified,23500.0,60,14.5,debt_consolidation,C,C5,621.0,8,10.0,16209.63,86.5,1,7.0,0,0,1501.23,Fully Paid
APP200278,2024-10-06,31,50000.0,4 years,RENT,Verified,12500.0,60,13.85,credit_card,C,C2,677.0,18,22.0,13661.41,111.9,0,54.0,0,0,1503.87,Current
APP200279,2022-05-14,37,31300.0,5 years,Rent,Not Verified,16200.0,36,15.04,debt_consolidation,C,C4,720.0,9,12.0,12074.21,57.4,0,,2,0,375.98,Current
APP200280,01/20/2024,47,89500.0,4 years,RENT ,Source Verified,22100.0,36,10.89,major_purchase,B,B2,711.0,7,13.0,21800.68,46.6,0,,0,0,2197.52,Fully Paid
APP200281,2022-06-06,30,70900.0,10+ years,own,Verified,16900.0,36,14.75,debt_consolidation,C,C3,657.0,6,12.0,977.02,N/A,1,,0,0,1762.28,Current
APP200282,2024-09-04,35,33100.0,1 year,Rent,Source Verified,28500.0,36,12.3,home_improvement,B,B4,712.0,13,15.0,1410.57,9.7,0,,0,0,931.76,Fully Paid
APP200283,2024-04-26,40,51700.0,6 years,RENT,Source Verified,13800.0,36,9.11,debt_consolidation,B,B2,665.0,7,11.0,169.68,62.8%,0,,1,0,1380.98,Fully Paid
APP200284,06/25/2023,41,84000.0,5 years,rent,Source Verified,1000.0,36,12.53,credit_card,C,C1,717.0,10,12.0,823.47,0.688,2,9.0,0,0,1603.33,Charged Off
APP200285,2023-09-23,53,35100.0,1 year,Mortgage,Not Verified,22700.0,36,19.39,debt_consolidation,D,D5,598.0,13,18.0,4447.58,33.7%,0,,0,0,727.49,Fully Paid
APP200286,2024-08-18,44,39900.0,n/a,MORTGAGE,Not Verified,17200.0,36,10.91,credit_card,B,B4,669.0,4,10.0,4478.84,18.5%,0,47.0,0,0,860.94,Fully Paid
APP200287,2021-04-05,35,40200.0,1 year,Mortgage,Verified,27800.0,36,13.73,other,B,B5,694.0,10,16.0,6452.65,0.727,0,,0,1,1048.32,Fully Paid
APP200288,2022-10-23,38,33300.0,3 years,MORTGAGE,Not Verified,26700.0,36,16.21,debt_consolidation,C,C4,629.0,8,13.0,25949.17,21.8,1,,1,0,824.83,Fully Paid
APP200289,2021-09-04,23,27200.0,8 years, RENT,Source Verified,10300.0,60,8.45,credit_card,A,A3,708.0,14,21.0,284.64,52.9%,0,,2,0,358.2,Fully Paid
APP200290,2021-11-29,35,22200.0,7 years,rent,Verified,17100.0,36,18.84,home_improvement,D,D2,606.0,10,19.0,786.42,56.1,0,,1,0,734.59,Current
APP200291,2021-12-14,34,96200.0,10+ years,Rent,Verified,18000.0,36,16.49,debt_consolidation,C,C2,659.0,10,14.0,3065.48,0.539,0,,0,0,602.53,Fully Paid
APP200292,2023-11-08,40,21400.0,5 years,Mortgage,Verified,22900.0,36,21.64,other,E,E1,641.0,4,5.0,10785.77,69.3,1,55.0,1,0,373.1,Fully Paid
APP200293,2021-11-06,40,78900.0,5 years,Mortgage,Not Verified,23800.0,36,7.92,credit_card,B,B1,706.0,10,,395.85,43.7,0,,1,0,1954.36,Fully Paid
APP200294,2022-06-07,21,35900.0,1 year,MORTGAGE ,Not Verified,23800.0,36,14.8,debt_consolidation,C,C1,642.0,10,17.0,19061.12,0.529,0,,0,0,797.81,Fully Paid
APP200295,2023-03-05,43,56000.0,10+ years,MORTGAGE ,Verified,20400.0,36,15.95,debt_consolidation,C,C3,733.0,10,15.0,4439.99,36.1%,2,,1,0,484.32,Fully Paid
