bureau_id,app_id,account_type,account_age_months,credit_limit,current_balance,months_past_due,account_status
BUR000407,APP200114,Auto Loan,107,3657.23,555.21,0,Active
BUR000408,APP200114,Personal Loan,23,8266.46,5627.19,0,Closed
BUR000409,APP200115,Student Loan,129,1995.36,119.67,0,Active
BUR000410,APP200115,Auto Loan,175,7491.72,5293.54,0,Active
BUR000411,APP200115,Student Loan,155,18383.34,2300.26,0,Closed
BUR000412,APP200116,Credit Card,60,8644.55,1644.44,0,Active
BUR000413,APP200116,Student Loan,12,9516.4,2330.25,0,Active
BUR000414,APP200116,Credit Card,142,30161.15,14863.7,0,Active
BUR000415,APP200116,Student Loan,66,15945.23,4113.99,0,Active
BUR000416,APP200116,Auto Loan,38,19671.32,6355.22,0,Active
BUR000417,APP200116,Auto Loan,153,2866.73,543.5,1,Active
BUR000418,APP200117,Auto Loan,170,742.09,125.73,0,Active
BUR000419,APP200117,Retail Card,84,940.69,903.87,0,Active
BUR000420,APP200117,Personal Loan,30,5130.58,2309.88,0,Active
BUR000421,APP200117,Retail Card,64,2631.36,509.07,0,Active
BUR000422,APP200118,Personal Loan,70,7877.57,2231.2,0,Active
BUR000423,APP200118,Retail Card,115,9598.46,4716.0,0,Active
BUR000424,APP200118,Personal Loan,98,4963.1,4150.31,0,Active
BUR000425,APP200118,Credit Card,168,6156.93,1915.97,0,Active
BUR000426,APP200118,Retail Card,94,6036.56,957.66,0,Active
BUR000427,APP200119,Student Loan,27,966.84,87.71,0,Active
BUR000428,APP200119,Credit Card,155,3242.69,2535.53,0,Active
BUR000429,APP200119,Personal Loan,4,7973.44,5635.73,0,Active
BUR000430,APP200119,Retail Card,152,200.0,128.4,0,Active
BUR000431,APP200120,Credit Card,16,1026.47,423.51,0,Closed
BUR000432,APP200120,Personal Loan,93,4891.42,3354.71,0,Active
BUR000433,APP200120,Retail Card,82,41398.82,14529.58,0,Active
BUR000434,APP200121,Personal Loan,91,29250.66,9826.54,0,Active
BUR000435,APP200121,Retail Card,65,7980.98,2450.16,9,Active
BUR000436,APP200121,Retail Card,156,2023.77,420.12,0,Active
BUR000437,APP200121,Auto Loan,126,6726.63,2630.24,0,Closed
BUR000438,APP200122,Credit Card,14,2462.28,858.9,0,Active
BUR000439,APP200122,Retail Card,144,18844.18,7617.72,11,Active
BUR000440,APP200122,Student Loan,145,4018.53,978.9,0,Active
BUR000441,APP200123,Auto Loan,7,10413.94,6380.14,6,Closed
BUR000442,APP200123,Auto Loan,5,200.0,35.48,0,Active
BUR000443,APP200124,Student Loan,147,18747.4,2373.9,0,Active
BUR000444,APP200124,Student Loan,43,1638.85,602.29,0,Active
BUR000445,APP200124,Retail Card,8,16273.53,10210.87,0,Active
BUR000446,APP200125,Auto Loan,7,19988.15,1551.93,6,Active
BUR000447,APP200125,Retail Card,55,8170.26,443.62,0,Active
BUR000448,APP200125,Retail Card,100,18425.44,13313.78,0,Active
BUR000449,APP200125,Credit Card,156,1543.5,919.93,0,Active
BUR000450,APP200125,Retail Card,12,2126.41,650.46,0,Active
BUR000451,APP200126,Auto Loan,150,18370.54,6819.6,10,Active
BUR000452,APP200126,Mortgage,161,21930.9,6879.49,0,Active
BUR000453,APP200127,Student Loan,174,1949.35,1262.3,0,Active
BUR000454,APP200127,Auto Loan,170,10823.98,3681.93,1,Active
BUR000455,APP200127,Credit Card,117,13011.91,827.49,0,Closed
BUR000456,APP200127,Student Loan,68,10644.21,2277.01,1,Closed
BUR000457,APP200128,Personal Loan,119,6110.39,2548.64,0,Active
BUR000458,APP200128,Student Loan,63,13499.31,5324.48,0,Closed
BUR000459,APP200128,Mortgage,165,200.0,132.55,0,Active
BUR000460,APP200129,Personal Loan,167,16598.44,3111.65,0,Active
BUR000461,APP200130,Auto Loan,126,1322.57,360.23,0,Active
BUR000462,APP200130,Mortgage,175,2066.7,1678.99,0,Closed
BUR000463,APP200130,Retail Card,43,3727.52,584.05,0,Closed
BUR000464,APP200130,Mortgage,34,16082.02,4303.92,0,Active
BUR000465,APP200130,Credit Card,71,16671.49,2309.57,0,Active
BUR000466,APP200131,Mortgage,3,1527.24,603.85,0,Closed
BUR000467,APP200131,Auto Loan,30,8755.65,1850.27,0,Active
BUR000468,APP200131,Credit Card,174,3976.32,812.92,0,Active
BUR000469,APP200131,Auto Loan,76,3581.75,1690.66,0,Active
BUR000470,APP200131,Mortgage,40,11926.13,7525.68,5,Active
BUR000471,APP200132,Auto Loan,62,5646.06,1420.63,0,Active
BUR000472,APP200132,Student Loan,139,4230.02,729.94,0,Active
BUR000473,APP200132,Auto Loan,30,2746.07,574.53,0,Active
BUR000474,APP200132,Auto Loan,163,41614.57,17893.78,11,Closed
BUR000475,APP200132,Personal Loan,125,2904.26,1708.49,0,Active
BUR000476,APP200133,Mortgage,172,426.24,129.87,0,Closed
BUR000477,APP200133,Personal Loan,55,784.96,307.52,0,Active
BUR000478,APP200133,Mortgage,120,7427.93,1814.78,0,Active
BUR000479,APP200133,Credit Card,21,9516.01,5277.27,0,Active
BUR000480,APP200134,Auto Loan,109,15347.85,2321.76,0,Active
BUR000481,APP200134,Credit Card,37,3000.91,869.99,0,Active
BUR000482,APP200134,Retail Card,72,26586.25,13773.22,0,Active
BUR000483,APP200134,Student Loan,104,2568.09,930.02,0,Closed
BUR000484,APP200134,Student Loan,62,4041.7,1452.86,0,Active
BUR000485,APP200134,Personal Loan,128,2969.58,824.21,0,Closed
BUR000486,APP200135,Retail Card,178,14238.12,10009.67,0,Active
BUR000487,APP200135,Auto Loan,50,2540.71,1798.26,0,Active
BUR000488,APP200135,Retail Card,71,3280.53,1342.6,0,Closed
BUR000489,APP200136,Personal Loan,70,4196.51,914.76,0,Closed
BUR000490,APP200136,Auto Loan,125,5444.65,4278.37,5,Closed
BUR000491,APP200136,Personal Loan,138,8042.13,2087.16,0,Active
BUR000492,APP200136,Mortgage,136,5195.7,660.98,0,Active
BUR000493,APP200136,Student Loan,140,13123.31,3625.9,0,Active
BUR000494,APP200136,Student Loan,66,3181.0,1991.08,1,Active
BUR000495,APP200137,Personal Loan,170,8676.41,4035.54,0,Active
BUR000496,APP200137,Mortgage,50,6539.57,5218.14,0,Closed
BUR000497,APP200138,Mortgage,82,7898.47,4137.49,0,Active
BUR000498,APP200138,Personal Loan,145,1508.24,840.13,0,Active
BUR000499,APP200138,Mortgage,75,3839.18,823.1,0,Active
BUR000500,APP200138,Auto Loan,104,2699.8,1356.56,0,Active
BUR000501,APP200138,Personal Loan,70,4499.16,4016.13,0,Closed
BUR000502,APP200138,Student Loan,94,3739.19,1291.95,0,Active
BUR000503,APP200139,Auto Loan,167,22017.09,13019.06,0,Active
BUR000504,APP200139,Credit Card,5,5380.84,2273.64,0,Closed
BUR000505,APP200139,Mortgage,27,3806.73,2017.88,2,Active
BUR000506,APP200140,Mortgage,30,6844.74,2732.26,0,Active
BUR000507,APP200141,Retail Card,12,3740.01,1146.17,0,Active
BUR000508,APP200141,Credit Card,172,2332.67,767.28,0,Active
BUR000509,APP200141,Retail Card,17,5212.34,1094.84,10,Active
BUR000510,APP200141,Student Loan,24,13404.01,2221.21,1,Active
BUR000511,APP200142,Credit Card,59,2080.72,192.96,0,Active
BUR000512,APP200142,Credit Card,10,4674.54,3064.15,0,Active
BUR000513,APP200142,Auto Loan,36,1720.94,1227.23,0,Active
BUR000514,APP200143,Personal Loan,117,562.02,285.49,0,Active
BUR000515,APP200143,Personal Loan,24,1115.63,638.56,0,Closed
BUR000516,APP200143,Auto Loan,136,6671.75,4851.61,0,Closed
BUR000517,APP200143,Mortgage,142,5130.72,3438.3,0,Closed
BUR000518,APP200143,Personal Loan,135,398.96,293.85,0,Active
BUR000519,APP200143,Student Loan,117,5346.33,2915.9,0,Active
BUR000520,APP200143,Retail Card,7,1892.83,956.22,0,Active
BUR000521,APP200143,Personal Loan,112,2213.32,1844.98,11,Closed
BUR000522,APP200143,Student Loan,2,791.02,347.17,0,Closed
BUR000523,APP200144,Auto Loan,60,7961.57,5289.83,0,Active
BUR000524,APP200144,Mortgage,69,15408.32,3987.98,0,Active
BUR000525,APP200144,Credit Card,50,12072.81,1220.72,0,Active
BUR000526,APP200144,Retail Card,131,10631.13,5434.94,0,Active
BUR000527,APP200144,Mortgage,94,1200.49,196.69,0,Active
BUR000528,APP200145,Mortgage,169,1762.25,898.32,0,Active
BUR000529,APP200145,Student Loan,132,16244.66,5030.27,0,Active
BUR000530,APP200145,Personal Loan,35,6327.6,2412.16,0,Active
BUR000531,APP200145,Personal Loan,135,4181.12,1457.25,0,Closed
BUR000532,APP200146,Personal Loan,140,12797.96,5450.43,2,Active
BUR000533,APP200147,Personal Loan,40,12319.85,5597.35,0,Closed
BUR000534,APP200147,Retail Card,62,2872.03,757.64,0,Active
BUR000535,APP200148,Personal Loan,164,1132.73,246.69,0,Closed
BUR000536,APP200148,Mortgage,11,200.0,71.51,0,Closed
BUR000537,APP200149,Credit Card,83,25610.8,14120.05,2,Active
BUR000538,APP200149,Auto Loan,49,6812.06,3353.72,0,Active
BUR000539,APP200149,Student Loan,126,15875.41,11184.48,0,Active
BUR000540,APP200150,Retail Card,45,24499.76,4810.67,0,Active
BUR000541,APP200151,Retail Card,156,10134.7,5475.99,0,Active
BUR000542,APP200151,Auto Loan,10,2140.37,660.74,0,Active
BUR000543,APP200152,Mortgage,108,1883.2,417.6,0,Active
BUR000544,APP200152,Auto Loan,77,5328.85,3272.14,0,Closed
BUR000545,APP200153,Credit Card,147,3892.47,397.67,0,Active
BUR000546,APP200154,Personal Loan,40,227.24,55.96,2,Closed
BUR000547,APP200154,Auto Loan,57,3299.75,2229.78,0,Closed
BUR000548,APP200155,Student Loan,53,17705.73,3104.32,0,Active
BUR000549,APP200155,Personal Loan,30,5083.75,115.06,0,Active
BUR000550,APP200156,Credit Card,70,14195.66,5905.48,0,Active
BUR000551,APP200156,Auto Loan,2,10128.16,8278.9,0,Closed
BUR000552,APP200156,Auto Loan,47,2459.8,592.9,0,Active
BUR000553,APP200156,Student Loan,54,6757.09,1770.83,0,Active
BUR000554,APP200156,Retail Card,66,6490.02,4363.48,0,Closed
BUR000555,APP200157,Credit Card,22,1732.9,337.41,0,Active
BUR000556,APP200157,Mortgage,90,13638.9,3650.93,0,Active
BUR000557,APP200157,Retail Card,137,2385.95,490.32,0,Closed
BUR000558,APP200157,Mortgage,136,5193.73,861.97,0,Active
BUR000559,APP200157,Auto Loan,41,21119.27,2978.87,0,Active
BUR000560,APP200158,Credit Card,103,1823.47,262.76,0,Active
BUR000561,APP200158,Personal Loan,53,7414.48,1555.7,0,Active
BUR000562,APP200159,Mortgage,171,15417.19,4396.55,2,Active
BUR000563,APP200159,Auto Loan,152,7269.67,4193.28,0,Active
BUR000564,APP200159,Retail Card,86,3965.23,2153.91,0,Active
BUR000565,APP200159,Retail Card,105,7820.2,1813.21,0,Active
BUR000566,APP200159,Student Loan,79,2028.32,1051.88,0,Active
BUR000567,APP200159,Personal Loan,93,14201.88,6449.02,0,Closed
BUR000568,APP200160,Auto Loan,125,14186.3,10706.18,0,Active
BUR000569,APP200160,Auto Loan,119,11355.29,7141.95,0,Active
BUR000570,APP200160,Auto Loan,72,634.6,256.82,0,Closed
BUR000571,APP200160,Mortgage,156,17113.55,6329.3,0,Active
BUR000572,APP200160,Credit Card,140,9260.54,2297.45,0,Closed
BUR000573,APP200160,Personal Loan,104,26483.02,14715.55,0,Active
BUR000574,APP200160,Auto Loan,24,6733.36,2079.04,0,Active
BUR000575,APP200161,Credit Card,119,200.0,140.53,0,Active
BUR000576,APP200161,Student Loan,95,1992.73,561.35,0,Active
BUR000577,APP200161,Student Loan,29,18984.74,7160.3,0,Active
BUR000578,APP200161,Personal Loan,23,12860.2,13401.95,0,Active
BUR000579,APP200161,Retail Card,40,5362.81,2239.35,0,Active
BUR000580,APP200162,Credit Card,105,8332.22,8300.09,10,Active
BUR000581,APP200162,Credit Card,49,31818.02,6600.7,0,Active
BUR000582,APP200162,Retail Card,121,3414.71,1812.13,0,Active
BUR000583,APP200163,Mortgage,155,22198.54,14035.56,0,Active
BUR000584,APP200163,Credit Card,60,5262.75,1711.54,0,Active
BUR000585,APP200164,Student Loan,54,7791.92,7352.58,3,Closed
BUR000586,APP200164,Credit Card,27,4945.47,2259.95,0,Active
BUR000587,APP200164,Student Loan,72,5864.31,733.81,0,Closed
BUR000588,APP200164,Credit Card,140,4629.1,2020.8,0,Closed
BUR000589,APP200165,Personal Loan,32,17444.51,10649.98,0,Closed
BUR000590,APP200165,Mortgage,91,12644.55,510.33,0,Closed
BUR000591,APP200165,Personal Loan,22,6840.01,2479.87,0,Closed
BUR000592,APP200165,Auto Loan,80,4138.64,1324.47,0,Active
BUR000593,APP200166,Student Loan,56,8950.84,3930.88,0,Active
BUR000594,APP200167,Auto Loan,62,9592.24,4422.44,0,Active
BUR000595,APP200168,Personal Loan,107,1041.82,504.3,0,Closed
BUR000596,APP200169,Student Loan,92,200.0,54.82,0,Active
BUR000597,APP200169,Mortgage,155,1333.83,335.24,0,Closed
BUR000598,APP200169,Student Loan,152,7345.72,826.57,0,Closed
BUR000599,APP200170,Auto Loan,159,893.37,352.95,0,Active
BUR000600,APP200170,Mortgage,25,2066.85,256.56,0,Active
BUR000601,APP200170,Auto Loan,122,1943.11,544.67,0,Active
BUR000602,APP200170,Retail Card,10,1124.48,463.59,0,Active
BUR000603,APP200171,Credit Card,141,1288.76,468.46,0,Active
BUR000604,APP200171,Auto Loan,48,31259.16,11791.8,11,Active
BUR000605,APP200171,Auto Loan,47,2131.6,873.42,0,Active
BUR000606,APP200173,Personal Loan,34,26377.21,23610.47,0,Active
BUR000607,APP200173,Auto Loan,74,23645.0,17400.15,0,Active
BUR000608,APP200174,Student Loan,151,30363.07,13739.07,0,Active
BUR000609,APP200175,Student Loan,45,20755.53,8881.3,0,Closed
BUR000610,APP200175,Mortgage,48,11455.29,6716.62,0,Active
BUR000611,APP200175,Student Loan,122,7713.85,1416.13,0,Active
BUR000612,APP200175,Auto Loan,23,9629.22,3416.5,0,Active
BUR000613,APP200176,Mortgage,52,14350.49,3291.53,0,Closed
BUR000614,APP200176,Personal Loan,64,20749.12,16033.88,2,Active
BUR000615,APP200176,Mortgage,94,11190.8,4169.86,0,Closed
BUR000616,APP200177,Mortgage,153,4917.95,3511.04,0,Closed
BUR000617,APP200177,Credit Card,11,21882.23,4718.09,1,Active
BUR000618,APP200177,Retail Card,94,22186.53,10084.88,0,Active
BUR000619,APP200177,Student Loan,107,22173.05,2263.37,0,Closed
BUR000620,APP200177,Auto Loan,43,9235.81,5042.46,0,Active
BUR000621,APP200177,Retail Card,83,40283.33,21064.15,0,Active
BUR000622,APP200178,Student Loan,135,16160.37,1979.93,0,Closed
BUR000623,APP200178,Retail Card,142,6782.91,1549.65,0,Active
BUR000624,APP200178,Auto Loan,44,2867.39,1287.77,0,Active
BUR000625,APP200178,Credit Card,66,11292.69,7126.72,0,Active
BUR000626,APP200179,Auto Loan,61,4428.48,1523.76,0,Active
BUR000627,APP200179,Student Loan,82,20631.33,8950.44,0,Active
BUR000628,APP200179,Personal Loan,73,8679.54,5492.68,0,Active
BUR000629,APP200179,Personal Loan,54,2826.14,1816.05,0,Active
BUR000630,APP200179,Student Loan,27,30685.92,27051.38,0,Active
BUR000631,APP200180,Mortgage,77,8880.77,6411.9,0,Active
BUR000632,APP200181,Personal Loan,32,11833.17,5834.87,0,Active
BUR000633,APP200181,Student Loan,29,5138.51,2001.08,0,Active
BUR000634,APP200181,Auto Loan,157,4757.0,1402.13,0,Active
BUR000635,APP200181,Retail Card,118,5132.26,2315.48,10,Active
BUR000636,APP200181,Mortgage,121,2491.34,1135.46,0,Active
BUR000637,APP200181,Credit Card,178,13049.32,9747.05,0,Active
BUR000638,APP200181,Personal Loan,23,3132.9,2770.81,0,Closed
BUR000639,APP200181,Auto Loan,151,667.3,129.16,0,Active
BUR000640,APP200181,Credit Card,106,3901.48,1802.05,6,Active
BUR000641,APP200182,Mortgage,128,1949.07,583.14,2,Active
BUR000642,APP200183,Auto Loan,139,8391.72,4445.43,0,Active
BUR000643,APP200183,Personal Loan,155,4526.49,1877.65,0,Active
BUR000644,APP200183,Student Loan,85,544.09,210.71,0,Active
BUR000645,APP200184,Student Loan,100,5119.37,2181.96,0,Active
BUR000646,APP200184,Retail Card,146,3870.2,3087.61,0,Active
BUR000647,APP200184,Retail Card,167,28815.36,11381.41,3,Active
BUR000648,APP200184,Student Loan,169,3502.08,300.37,0,Active
BUR000649,APP200184,Auto Loan,154,3760.56,2702.84,0,Active
BUR000650,APP200184,Retail Card,56,8017.88,2830.64,0,Active
BUR000651,APP200184,Personal Loan,113,2651.78,667.8,0,Active
BUR000652,APP200184,Auto Loan,174,10353.75,4508.94,0,Active
BUR000653,APP200184,Student Loan,114,3972.41,3333.85,0,Closed
BUR000654,APP200185,Personal Loan,171,747.12,203.99,1,Active
BUR000655,APP200185,Retail Card,84,11373.39,7395.99,2,Active
BUR000656,APP200185,Mortgage,16,16538.82,4494.03,0,Active
BUR000657,APP200186,Credit Card,50,5520.1,1951.12,2,Active
BUR000658,APP200186,Credit Card,161,5547.47,1777.7,0,Active
BUR000659,APP200186,Mortgage,132,3087.45,1522.51,0,Closed
BUR000660,APP200186,Auto Loan,45,4225.86,1366.4,0,Active
BUR000661,APP200186,Retail Card,91,548.96,206.08,0,Active
BUR000662,APP200187,Personal Loan,179,980.52,373.25,0,Closed
BUR000663,APP200187,Personal Loan,140,24459.75,24342.27,0,Active
BUR000664,APP200187,Auto Loan,78,23177.01,22116.52,0,Active
BUR000665,APP200187,Student Loan,31,2439.09,1012.12,0,Active
BUR000666,APP200187,Auto Loan,127,32966.54,25626.32,2,Active
BUR000667,APP200188,Mortgage,1,8480.9,4466.29,0,Active
BUR000668,APP200189,Personal Loan,82,3088.18,1709.53,0,Active
BUR000669,APP200189,Retail Card,3,3026.27,1219.91,2,Active
BUR000670,APP200190,Auto Loan,119,14416.2,10218.08,2,Active
BUR000671,APP200191,Retail Card,66,243.59,119.38,0,Active
BUR000672,APP200191,Credit Card,102,3739.9,2653.76,0,Closed
BUR000673,APP200191,Credit Card,76,5230.47,1387.98,0,Closed
BUR000674,APP200191,Retail Card,45,17953.89,5549.56,0,Active
BUR000675,APP200192,Retail Card,59,3521.89,1932.69,0,Active
BUR000676,APP200193,Mortgage,172,8928.98,3298.08,0,Active
BUR000677,APP200193,Retail Card,28,18646.84,12066.62,0,Closed
BUR000678,APP200193,Retail Card,31,13413.13,6378.77,0,Active
BUR000679,APP200194,Retail Card,82,3473.19,1078.68,2,Active
BUR000680,APP200194,Auto Loan,148,8370.12,5091.03,0,Closed
BUR000681,APP200194,Credit Card,171,2196.66,1039.59,3,Active
BUR000682,APP200194,Retail Card,30,9907.42,885.21,0,Closed
BUR000683,APP200195,Auto Loan,70,1096.53,206.03,0,Active
BUR000684,APP200195,Auto Loan,27,15190.96,837.36,0,Active
BUR000685,APP200195,Retail Card,149,16245.92,4623.08,0,Active
BUR000686,APP200195,Retail Card,71,5627.99,1289.6,0,Active
BUR000687,APP200196,Credit Card,106,1547.98,629.9,0,Active
BUR000688,APP200197,Credit Card,106,11917.38,8874.49,0,Closed
BUR000689,APP200197,Mortgage,100,5777.39,473.11,0,Active
BUR000690,APP200197,Student Loan,122,5962.22,134.69,0,Active
BUR000691,APP200198,Student Loan,39,20967.9,7193.53,0,Active
BUR000692,APP200198,Student Loan,172,742.45,514.39,0,Active
BUR000693,APP200198,Auto Loan,7,2346.37,1800.3,0,Active
BUR000694,APP200199,Credit Card,144,1450.62,1043.41,9,Closed
BUR000695,APP200200,Student Loan,8,8904.35,2073.88,0,Active
BUR000696,APP200200,Mortgage,15,3863.39,1069.72,0,Closed
BUR000697,APP200200,Retail Card,49,1926.23,531.6,0,Active
BUR000698,APP200201,Personal Loan,81,12403.09,4715.18,0,Active
BUR000699,APP200201,Retail Card,38,4310.64,979.73,0,Active
BUR000700,APP200202,Auto Loan,132,470.23,374.88,0,Active
BUR000701,APP200202,Student Loan,23,814.39,136.14,0,Active
BUR000702,APP200202,Auto Loan,123,200.0,59.57,10,Active
BUR000703,APP200202,Student Loan,48,11773.13,3912.68,0,Active
BUR000704,APP200203,Auto Loan,10,3107.82,1587.48,0,Active
BUR000705,APP200203,Mortgage,84,21803.64,4499.15,0,Closed
BUR000706,APP200203,Retail Card,47,2883.77,1285.06,0,Active
BUR000707,APP200203,Mortgage,20,3979.14,2038.43,0,Active
BUR000708,APP200204,Retail Card,107,8793.15,1598.89,0,Closed
BUR000709,APP200204,Personal Loan,8,4524.54,1253.3,0,Active
BUR000710,APP200204,Auto Loan,19,1721.75,575.27,0,Active
BUR000711,APP200204,Mortgage,56,200.0,91.77,0,Closed
BUR000712,APP200204,Mortgage,170,909.92,249.98,0,Active
BUR000713,APP200205,Credit Card,36,2052.05,958.77,0,Active
BUR000714,APP200206,Personal Loan,131,11929.64,6651.12,0,Active
BUR000715,APP200206,Student Loan,90,8056.9,2878.54,0,Active
BUR000716,APP200206,Personal Loan,103,5180.46,3399.44,0,Active
BUR000717,APP200207,Mortgage,23,2079.14,256.85,0,Active
BUR000718,APP200207,Retail Card,85,20090.31,5107.0,0,Active
BUR000719,APP200207,Retail Card,52,6580.71,2036.7,5,Active
BUR000720,APP200207,Auto Loan,125,11126.38,7302.33,0,Active
BUR000721,APP200208,Student Loan,57,11834.01,2137.58,0,Active
BUR000722,APP200208,Credit Card,50,5119.86,1593.44,0,Closed
BUR000723,APP200208,Mortgage,54,1511.47,682.9,0,Closed
BUR000724,APP200208,Personal Loan,67,3584.95,2635.2,3,Active
BUR000725,APP200209,Auto Loan,6,3043.4,2143.52,0,Active
BUR000726,APP200209,Credit Card,45,8244.94,3614.64,0,Closed
BUR000727,APP200209,Retail Card,110,10861.56,4754.96,0,Active
BUR000728,APP200209,Auto Loan,108,12195.76,2733.45,0,Active
BUR000729,APP200210,Personal Loan,129,2067.54,384.47,0,Closed
BUR000730,APP200211,Credit Card,59,7765.46,5789.39,0,Active
BUR000731,APP200213,Mortgage,92,4183.22,1176.3,2,Closed
BUR000732,APP200213,Mortgage,106,4745.34,2034.78,0,Active
BUR000733,APP200213,Auto Loan,161,2065.89,1035.71,0,Active
BUR000734,APP200213,Mortgage,108,2938.55,1576.95,0,Closed
BUR000735,APP200213,Personal Loan,24,5343.01,2964.65,0,Active
BUR000736,APP200213,Personal Loan,114,2732.31,504.94,10,Active
BUR000737,APP200214,Retail Card,134,3149.8,1182.21,0,Active
BUR000738,APP200215,Retail Card,46,1811.02,392.94,0,Active
BUR000739,APP200215,Retail Card,143,7048.62,905.18,0,Active
BUR000740,APP200215,Personal Loan,17,3257.99,2357.03,0,Active
BUR000741,APP200216,Personal Loan,1,2074.37,1367.48,0,Active
BUR000742,APP200216,Personal Loan,173,1765.43,847.4,0,Active
BUR000743,APP200217,Mortgage,67,8498.35,2573.46,0,Active
BUR000744,APP200217,Retail Card,154,2471.46,1363.29,9,Active
BUR000745,APP200218,Student Loan,4,7503.16,4647.11,0,Active
BUR000746,APP200218,Mortgage,166,9423.62,5470.2,0,Active
BUR000747,APP200219,Retail Card,173,7951.83,1535.7,0,Active
BUR000748,APP200219,Mortgage,69,200.0,101.97,0,Active
BUR000749,APP200220,Retail Card,59,12966.01,8293.47,0,Active
BUR000750,APP200220,Personal Loan,29,3102.92,1498.33,0,Closed
BUR000751,APP200221,Student Loan,86,5499.22,4840.71,0,Active
